_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,did_you_read_the_article,did_you_read_the_article:confidence,is_constructive,is_constructive:confidence,is_toxic_popular_answer_1,is_toxic_popular_answer_2,is_toxic:confidence_answer1,is_toxic:confidence_answer2,your_comments,orig__golden,comment,did_you_read_the_article_gold,globe_url,is_constructive_gold,is_constructive_gold_reason,is_toxic_gold,title,url,your_comments_gold
1190864049,FALSE,finalized,3,3/28/2017 22:46:17,1,1,yes,0.6813,1,2,0.6651,0.3349,"

",FALSE,"Please stop whining.  Trump is a misogynist, racist buffoon and perhaps worse.  Clinton is, to put it in the most polite terms possible, ethically challenged and craven in what she will tolerate in her lust for power.  Neither of them is a stellar representative of their gender.Next time, put up a female candidate who outshines the male, not one who has sunk to his same level.  Simple.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864050,FALSE,finalized,3,3/28/2017 22:46:17,1,1,yes,1,1,2,0.6651,0.3349,"

",FALSE,"But there have been many female leaders all around the world. I can't believe Americans rejected Hillary because she was a woman.The American author, philosopher and neuroscientist Sam Harris explains in one of his podcasts why he thinks Trump won the election. He blames the result to a large extent on American voters' reaction to, and their repudiation of, the left's analysis of the following issues: black/brown identity politics, concepts such as safe spaces and trigger warnings, new gender pronouns, a political correctness that makes, for example, a furor over 'racist' Halloween costumes, out-of-control immigration, and the left's seeming inability to seriously address the issues of Islamism and Islamist terrorism.Harris's explanation for why Americans turned away from Hillary Clinton makes more sense to me than Ms Henein's does.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864051,FALSE,finalized,3,3/28/2017 22:44:34,1,1,no,0.6634,1,2,0.6616,0.3384,"

",FALSE,"Sorry Mz. Henein, we did not see a leader in Mz. Clinton, only a high office grabber. We would have liked to see a real strong woman leader, but she was not there.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864052,FALSE,finalized,3,3/28/2017 22:44:34,1,1,yes,1,1,2,0.6616,0.3384,"

",FALSE,"Perhaps I can impart some advice to the young ladies who stayed up expecting to see a female President.  Your parents misled you.  Democracy can deliver results not anticipated.  There is no certain outcome. This is the strength of democracy reiterating the importance of the difference of opinion. You have been delivered an early lesson in life that your parents are not perfect.  The more important messages, lost on your parents, comes from baseball, and a certainty of life.  'It ain't over 'til it's over.'  And from a band,  'You can't always get what you want'.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864053,FALSE,finalized,3,3/28/2017 22:44:34,1,1,yes,1,1,2,0.6616,0.3384,"

",FALSE,"Well here's a question: why isn't the author, Marie Heinen, running for office? She is obviously a top flight mind and according to recent press coverage a very tough minded person. Don't complain that other women are running for office and getting elected - try it yourself and then complain if you think it's unfair.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864054,FALSE,finalized,3,3/28/2017 22:44:34,1,1,no,1,1,2,0.6616,0.3384,"

",FALSE,Never read comments . Too many guys with nothing to do write them.,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864055,FALSE,finalized,3,3/28/2017 22:45:57,1,1,yes,0.6544,2,1,0.6544,0.3456,"

",FALSE,Tell your children that HRC had nothing to offer the taxpayers or the country and she lost on that alone.  It had nothing to do gender or glass ceilings or looks or what was in her pants suit.  Even children can understand the simple truth. ,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864056,FALSE,finalized,3,3/28/2017 22:45:57,1,1,no,1,2,,1,,"

",FALSE,Isn't Democracy great!,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864057,FALSE,finalized,3,3/28/2017 22:45:57,1,1,yes,1,2,1,0.6544,0.3456,"

",FALSE,"Trump did what every successful business person has done in the past. He CHANGED THE RULES OF A LOSING GAME (see book by David Posen).......and pundits, politicos and those standing on the sidelines may just be getting around to understanding that fact.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864058,FALSE,finalized,3,3/28/2017 22:45:57,1,1,yes,1,2,1,0.6544,0.3456,"

",FALSE,"It would be better to elect a really good first female president, not a corrupt one with lots of baggage. Also, Clinton represented the status quo and people wanted a change.What really is too bad is that the Democrats in 2008 rejected Hillary for another male. A more energized Clinton without so much baggage would have been more electable especially after Bush. Funny have the Democrats have trouble self-reflecting.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864059,FALSE,finalized,3,3/28/2017 22:45:20,1,1,yes,1,1,,1,,"

",FALSE,"Ms Henein assumes that a woman's vote should always and only be decided by its effects for the equality of women.  Surely that idea sees them as something less than fully equal citizens, with opinions on the major issues that confront any sovereign state, economic, cultural, and foreign policy.But Ms Henein is right that a long struggle lies ahead.  It always has, and one setback will not matter much in the end.  Historians and anthropologists have never found a society, out of hundreds known, in which women enjoy the same rights and have full access to the same social roles as men.  Achieving that is most profound social change imaginable, and it won't come easily. ",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864060,FALSE,finalized,3,3/28/2017 22:45:20,1,1,yes,0.6578,1,,1,,"

",FALSE,"I believe the best thing to tell your daughters is that life is like a box of chocolates. Just because something is covered in chocolate does not mean that you will enjoy it once bite into it. In fact, consuming each chocolate may make you sick to your stomach. I know I was after having a taste of both candidates.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864061,FALSE,finalized,3,3/28/2017 22:45:20,1,1,no,0.6696,1,,1,,"

",FALSE,Really unfortunate that my comment was moderated. Perhaps this op-ed should be labelled as Advertorial. ,,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
1190864062,FALSE,finalized,3,3/28/2017 22:45:20,1,1,no,0.6578,1,,1,,"

",FALSE,"Hillary had more baggage than a Cunard liner departing New York.Merkel, Thatcher, Gandhi, May,Golda Meir, etc all are/were better example of women in the highest office.",,http://www.theglobeandmail.com/opinion/thank-you-hillary-women-now-know-retreat-is-not-an-option/article32803341/,,,,"Thank you, Hillary. Now women know retreat is not an option - The Globe and Mail",http://www.sfu.ca/content/dam/sfu/discourse-lab/globe/hillary.html,
